URL,Creator,Type,Description,Title
https://itunes.apple.com/us/itunes-u/going-to-the-sun-road-audio/id620504356?mt=10&app=itunes,National Park Service,podcast,"Going-to-the-Sun Road, Audio - National Park Service","Going-to-the-Sun Road, Audio"
https://itunes.apple.com/us/itunes-u/the-film-experience-2013/id1085834975?mt=10&app=itunes,David Thorburn,podcast,The Film Experience (2013) - David Thorburn,The Film Experience (2013)
https://itunes.apple.com/us/itunes-u/introduction-to-computational-thinking-and-data-science/id1235164695?mt=10&app=itunes,John Guttag,podcast,Introduction to Computational Thinking and Data Science - John Guttag,Introduction to Computational Thinking and Data Science
https://itunes.apple.com/us/itunes-u/quantum-physics-i-2016/id1251079217?mt=10&app=itunes,Barton Zwiebach,podcast,Quantum Physics I (2016) - Barton Zwiebach,Quantum Physics I (2016)
https://itunes.apple.com/us/itunes-u/programming-methodology/id384232896?mt=10&app=itunes,Mehran Sahami,podcast,Programming Methodology - Mehran Sahami,Programming Methodology
https://itunes.apple.com/us/itunes-u/basics-of-culinary/id410299691?mt=10&app=itunes,The Art Institutes,podcast,Basics of Culinary - The Art Institutes,Basics of Culinary
https://itunes.apple.com/us/itunes-u/introduction-to-algorithms-2005/id341597754?mt=10&app=itunes,Prof. Erik Demaine Prof. Charles Leiserson,podcast,Introduction to Algorithms (2005) - Prof. Erik Demaine Prof. Charles Leiserson,Introduction to Algorithms (2005)
https://itunes.apple.com/us/itunes-u/human-behavioral-biology/id404310362?mt=10&app=itunes,Robert Sapolsky,podcast,Human Behavioral Biology - Robert Sapolsky,Human Behavioral Biology
https://itunes.apple.com/us/itunes-u/psychology-video/id341652575?mt=10&app=itunes,Paul Bloom,podcast,Psychology - Video - Paul Bloom,Psychology - Video
https://itunes.apple.com/us/itunes-u/approaching-shakespeare/id399194760?mt=10&app=itunes,Oxford University,podcast,Approaching Shakespeare - Oxford University,Approaching Shakespeare
https://itunes.apple.com/us/itunes-u/early-middle-ages/id515946405?mt=10&app=itunes,Paul H. Freedman,podcast,Early Middle Ages - Paul H. Freedman,Early Middle Ages
https://itunes.apple.com/us/itunes-u/the-elements-of-drawing/id442428860?mt=10&app=itunes,Oxford University,podcast,The Elements of Drawing - Oxford University,The Elements of Drawing
https://itunes.apple.com/us/itunes-u/organic-chemistry-video/id341651370?mt=10&app=itunes,J. Michael McBride,podcast,Organic Chemistry - Video - J. Michael McBride,Organic Chemistry - Video
https://itunes.apple.com/us/itunes-u/computer-system-engineering/id341597740?mt=10&app=itunes,"Prof. Hari Balakrishnan, Prof. Samuel Madden",podcast,"Computer System Engineering - Prof. Hari Balakrishnan, Prof. Samuel Madden",Computer System Engineering
https://itunes.apple.com/us/itunes-u/introduction-to-biology/id341596582?mt=10&app=itunes,Prof. Eric Lander Prof. Robert Weingberg Dr. Claudette Gardel,podcast,Introduction to Biology - Prof. Eric Lander Prof. Robert Weingberg Dr. Claudette Gardel,Introduction to Biology
https://itunes.apple.com/us/itunes-u/geometry/id391035089?mt=10&app=itunes,Khan Academy,podcast,Geometry - Khan Academy,Geometry
https://itunes.apple.com/us/itunes-u/preaching-christ-in-a-postmodern-world/id378879885?mt=10&app=itunes,Dr. Tim Keller and Dr. Edmund Clowney,podcast,Preaching Christ in a Postmodern World - Dr. Tim Keller and Dr. Edmund Clowney,Preaching Christ in a Postmodern World
https://itunes.apple.com/us/itunes-u/history-of-the-world-to-1500-ce-w3902/id412485210?mt=10&app=itunes,Professor Richard Bulliet,podcast,History of the World to 1500 CE (W3902) - Professor Richard Bulliet,History of the World to 1500 CE (W3902)
https://itunes.apple.com/us/itunes-u/introduction-to-lean-six-sigma-methods-2012/id789768272?mt=10&app=itunes,"Prof. Earll Murman, Dr. Hugh McManus, Prof. Annalisa L. Weigel, Dr. Bo E. Madsen",podcast," Introduction to Lean Six Sigma Methods (2012) - Prof. Earll Murman, Dr. Hugh McManus, Prof. Annalisa L. Weigel, Dr. Bo E. Madsen", Introduction to Lean Six Sigma Methods (2012)
https://itunes.apple.com/us/itunes-u/anthropology/id381703011?mt=10&app=itunes,Oxford University,podcast,Anthropology - Oxford University,Anthropology
https://itunes.apple.com/us/itunes-u/precalculus/id391035378?mt=10&app=itunes,Khan Academy,podcast,Precalculus - Khan Academy,Precalculus
https://itunes.apple.com/us/itunes-u/early-modern-england-politics-religion-society-under/id429491092?mt=10&app=itunes,Keith E. Wrightson,podcast,"Early Modern England: Politics, Religion, and Society under the Tudors and Stuarts - Audio - Keith E. Wrightson","Early Modern England: Politics, Religion, and Society under the Tudors and Stuarts - Audio"
https://itunes.apple.com/us/itunes-u/politics-and-international-relations-podcasts/id381702823?mt=10&app=itunes,Oxford University,podcast,Politics and International Relations Podcasts - Oxford University,Politics and International Relations Podcasts
https://itunes.apple.com/us/itunes-u/japanese-kanji-characters/id422848246?mt=10&app=itunes,"Emory College Language Center, Podcast created by Noriko Takeda, Seiko Horibe, Asami Tsuda, and Shigehito Menjo",podcast,"Japanese Kanji - Characters - Emory College Language Center, Podcast created by Noriko Takeda, Seiko Horibe, Asami Tsuda, and Shigehito Menjo",Japanese Kanji - Characters
https://itunes.apple.com/us/itunes-u/spanish-in-180-seconds/id405261607?mt=10&app=itunes,"David Nance, Spanish Instructor, ADE Distance Learning Center",podcast,"Spanish in 180 Seconds - David Nance, Spanish Instructor, ADE Distance Learning Center",Spanish in 180 Seconds
https://itunes.apple.com/us/itunes-u/history-of-christianity-i/id378878750?mt=10&app=itunes,Dr. Frank A. James III,podcast,History of Christianity I - Dr. Frank A. James III,History of Christianity I
https://itunes.apple.com/us/itunes-u/german-language-learning/id1091592438?mt=10&app=itunes,St. John's Central College ,podcast,German Language Learning  - St. John's Central College ,German Language Learning 
https://itunes.apple.com/us/itunes-u/leading-wisely/id878705312?mt=10&app=itunes,TED Conferences LLC,podcast,Leading Wisely - TED Conferences LLC,Leading Wisely
https://itunes.apple.com/us/itunes-u/art-school/id524138137?mt=10&app=itunes,KQED,podcast,Art School - KQED,Art School
https://itunes.apple.com/us/itunes-u/economics-and-personal-finance/id394205502?mt=10&app=itunes,Virginia Department of Education,podcast,Economics and Personal Finance - Virginia Department of Education,Economics and Personal Finance
https://itunes.apple.com/us/itunes-u/entrepreneurial-thought-leaders/id384233886?mt=10&app=itunes,Stanford eCorner,podcast,Entrepreneurial Thought Leaders - Stanford eCorner,Entrepreneurial Thought Leaders
https://itunes.apple.com/us/itunes-u/game-theory-video/id341651977?mt=10&app=itunes,Ben Polak,podcast,Game Theory - Video - Ben Polak,Game Theory - Video
https://itunes.apple.com/us/itunes-u/single-variable-calculus/id354869053?mt=10&app=itunes,Prof. David Jerison,podcast,Single Variable Calculus - Prof. David Jerison,Single Variable Calculus
https://itunes.apple.com/us/itunes-u/bon-d%C3%A9part-beginners-french-audio/id380227515?mt=10&app=itunes,The Open University,podcast,Bon départ: beginners' French - Audio - The Open University,Bon départ: beginners' French - Audio
https://itunes.apple.com/us/itunes-u/basic-spanish-spn101-spn102-spn103/id388885594?mt=10&app=itunes,Instructor: Claudia Fernandez,podcast,"Basic Spanish: SPN101, SPN102, SPN103 - Instructor: Claudia Fernandez","Basic Spanish: SPN101, SPN102, SPN103"
https://itunes.apple.com/us/itunes-u/the-civil-war-and-reconstruction-era-1845-1877-audio/id341650730?mt=10&app=itunes,David Blight,podcast,"The Civil War and Reconstruction Era, 1845-1877 - Audio - David Blight","The Civil War and Reconstruction Era, 1845-1877 - Audio"
https://itunes.apple.com/us/itunes-u/ocw-scholar-introduction-to-computer-science-programming/id499270153?mt=10&app=itunes,Prof. John Guttag,podcast,OCW Scholar: Introduction to Computer Science and Programming - Prof. John Guttag,OCW Scholar: Introduction to Computer Science and Programming
https://itunes.apple.com/us/itunes-u/quantum-mechanics/id381702006?mt=10&app=itunes,Oxford University,podcast,Quantum Mechanics - Oxford University,Quantum Mechanics
https://itunes.apple.com/us/itunes-u/conversational-french/id458062081?mt=10&app=itunes,Amy Brewster,podcast,Conversational French - Amy Brewster,Conversational French
https://itunes.apple.com/us/itunes-u/poker-theory-and-analysis/id1000740775?mt=10&app=itunes,Kevin Desmond,podcast,Poker Theory and Analysis - Kevin Desmond,Poker Theory and Analysis
https://itunes.apple.com/us/itunes-u/finance-theory-i/id630698158?mt=10&app=itunes,Andrew Lo,podcast,Finance Theory I - Andrew Lo,Finance Theory I
https://itunes.apple.com/us/itunes-u/arabic-for-beginners-i/id425143101?mt=10&app=itunes,School of Humanities an Media Studies,podcast,Arabic for Beginners I - School of Humanities an Media Studies,Arabic for Beginners I
https://itunes.apple.com/us/itunes-u/anatomy-physiology-i/id384931539?mt=10&app=itunes,Dr. Allan Forsman Health Sciences,podcast,Anatomy & Physiology I - Dr. Allan Forsman Health Sciences,Anatomy & Physiology I
https://itunes.apple.com/us/itunes-u/business-leadership-video/id382418853?mt=10&app=itunes,MIT World,podcast,Business/Leadership - Video - MIT World,Business/Leadership - Video
https://itunes.apple.com/us/itunes-u/political-philosophy-audio/id341652030?mt=10&app=itunes,Steven B. Smith,podcast,Political Philosophy - Audio - Steven B. Smith,Political Philosophy - Audio
https://itunes.apple.com/us/itunes-u/pre-algebra/id391034899?mt=10&app=itunes,Khan Academy,podcast,Pre-Algebra - Khan Academy,Pre-Algebra
https://itunes.apple.com/us/itunes-u/literary-theory-audio/id341652579?mt=10&app=itunes,Paul H. Fry,podcast,Literary Theory - Audio - Paul H. Fry,Literary Theory - Audio
https://itunes.apple.com/us/itunes-u/neuroscience-behavior/id341596844?mt=10&app=itunes,Prof. Gerald Schneider,podcast,Neuroscience & Behavior - Prof. Gerald Schneider,Neuroscience & Behavior
https://itunes.apple.com/us/itunes-u/hannibal/id384234015?mt=10&app=itunes,Stanford Continuing Studies Program,podcast,Hannibal - Stanford Continuing Studies Program,Hannibal
https://itunes.apple.com/us/itunes-u/quantum-physics-i/id887584913?mt=10&app=itunes,Allan Adams,podcast,Quantum Physics I - Allan Adams,Quantum Physics I
https://itunes.apple.com/us/itunes-u/the-american-revolution-video/id429467735?mt=10&app=itunes,Joanne B. Freeman,podcast,The American Revolution - Video - Joanne B. Freeman,The American Revolution - Video
https://itunes.apple.com/us/itunes-u/foundations-of-modern-social-theory-audio/id430657557?mt=10&app=itunes,Iván Szelényi,podcast,Foundations of Modern Social Theory - Audio - Iván Szelényi,Foundations of Modern Social Theory - Audio
https://itunes.apple.com/us/itunes-u/how-i-write/id385404247?mt=10&app=itunes,Stanford University,podcast,How I Write - Stanford University,How I Write
https://itunes.apple.com/us/itunes-u/hands-on-python-tutorial-chapter-1/id448754574?mt=10&app=itunes,Loyola University Chicago,podcast,Hands-On Python Tutorial - Chapter 1 - Loyola University Chicago,Hands-On Python Tutorial - Chapter 1
https://itunes.apple.com/us/itunes-u/differential-equations-spring-2006/id354869128?mt=10&app=itunes,Instructors: Prof. Arthur Mattuck Prof. Haynes Miller,podcast,"Differential Equations, Spring 2006 - Instructors: Prof. Arthur Mattuck Prof. Haynes Miller","Differential Equations, Spring 2006"
https://itunes.apple.com/us/itunes-u/span-101-elementary-spanish/id424628329?mt=10&app=itunes,Judy Dibert,podcast,SPAN 101: Elementary Spanish - Judy Dibert,SPAN 101: Elementary Spanish
https://itunes.apple.com/us/itunes-u/fundamentals-of-physics-ii-video/id430570617?mt=10&app=itunes,Ramamurti Shankar,podcast,"Fundamentals of Physics, II - Video - Ramamurti Shankar","Fundamentals of Physics, II - Video"
https://itunes.apple.com/us/itunes-u/brain-teasers/id391037035?mt=10&app=itunes,Khan Academy,podcast,Brain Teasers - Khan Academy,Brain Teasers
https://itunes.apple.com/us/itunes-u/great-ideas-in-psychology/id419204493?mt=10&app=itunes,Dr. Todd Daniel,podcast,Great Ideas in Psychology - Dr. Todd Daniel,Great Ideas in Psychology
https://itunes.apple.com/us/itunes-u/engl-101-english-composition/id424630986?mt=10&app=itunes,Nicole Bailey,podcast,ENGL 101: English Composition - Nicole Bailey,ENGL 101: English Composition
https://itunes.apple.com/us/itunes-u/structure-of-english-words/id384234032?mt=10&app=itunes,Stanford Continuing Studies Program,podcast,Structure of English Words - Stanford Continuing Studies Program,Structure of English Words
https://itunes.apple.com/us/course/developing-ios-10-apps-with-swift/id1198467120?app=itunes,Stanford,course,Developing iOS 10 Apps with Swift - Stanford,Developing iOS 10 Apps with Swift
https://itunes.apple.com/us/course/swift-playgrounds-learn-to-code-1-2/id1153807202?app=itunes,Apple Education,course,Swift Playgrounds: Learn to Code 1&2 - Apple Education,Swift Playgrounds: Learn to Code 1&2
https://itunes.apple.com/us/course/spanish-i/id555982688?app=itunes,Arkansas,course,Spanish I - Arkansas,Spanish I
https://itunes.apple.com/us/course/how-to-start-a-startup/id951932247?app=itunes,Stanford,course,How to Start a Startup - Stanford,How to Start a Startup
https://itunes.apple.com/us/course/google-chrome/id886164380?app=itunes,Grand Prairie Independent School District,course,Google Chrome - Grand Prairie Independent School District,Google Chrome
https://itunes.apple.com/us/course/introduction-to-psychology/id897495476?app=itunes,Yale University,course,Introduction to Psychology - Yale University,Introduction to Psychology
https://itunes.apple.com/us/course/seeing-the-bigger-picture/id1171472314?app=itunes,Ellen MacArthur Foundation,course,Seeing the Bigger Picture - Ellen MacArthur Foundation,Seeing the Bigger Picture
https://itunes.apple.com/us/course/english-essentials-composition/id1164546997?app=itunes,Harrisburg Area Community College,course,English Essentials: Composition - Harrisburg Area Community College,English Essentials: Composition
https://itunes.apple.com/us/course/personal-finance/id549538984?app=itunes,Missouri State University,course,Personal Finance - Missouri State University,Personal Finance
https://itunes.apple.com/us/course/anatomy-and-physiology/id593615432?app=itunes,Coppell Independent School District,course,Anatomy and Physiology  - Coppell Independent School District,Anatomy and Physiology 
https://itunes.apple.com/us/course/have-sum-fun/id1174125710?app=itunes,Kolbe Catholic College,course,Have Sum Fun - Kolbe Catholic College,Have Sum Fun
https://itunes.apple.com/us/course/creative-writing-a-master-class/id550002605?app=itunes,Academy of Achievement,course,Creative Writing: A Master Class - Academy of Achievement,Creative Writing: A Master Class
https://itunes.apple.com/us/course/introduction-to-algorithms/id495066198?app=itunes,MIT,course,Introduction to Algorithms - MIT,Introduction to Algorithms
https://itunes.apple.com/us/course/game-theory/id757227970?app=itunes,Yale University,course,Game Theory - Yale University,Game Theory
https://itunes.apple.com/us/course/principles-of-human-nutrition/id612614996?app=itunes,La Trobe University,course,Principles of Human Nutrition - La Trobe University,Principles of Human Nutrition
https://itunes.apple.com/us/course/financial-markets-2011/id519131700?app=itunes,Yale University,course,Financial Markets (2011) - Yale University,Financial Markets (2011)
https://itunes.apple.com/us/course/human-emotion/id725369275?app=itunes,Yale University,course,Human Emotion - Yale University,Human Emotion
https://itunes.apple.com/us/course/west-point-history-of-world-war-ii-vol-2/id1176282619?app=itunes,United States Military Academy West Point,course,West Point History of World War II Vol. 2 - United States Military Academy West Point,West Point History of World War II Vol. 2
https://itunes.apple.com/us/course/statistics-110-probability/id502492375?app=itunes,Harvard University,course,Statistics 110: Probability - Harvard University,Statistics 110: Probability
https://itunes.apple.com/us/course/justice/id566636297?app=itunes,Harvard University,course,Justice - Harvard University,Justice
https://itunes.apple.com/us/course/english-essentials-grammar/id1036001996?app=itunes,Harrisburg Area Community College,course,English Essentials: Grammar - Harrisburg Area Community College,English Essentials: Grammar
https://itunes.apple.com/us/course/from-planets-to-the-cosmos/id1131597016?app=itunes,The Ohio State University,course,From Planets to the Cosmos - The Ohio State University,From Planets to the Cosmos
https://itunes.apple.com/us/course/fundamentals-of-physics-i/id895182364?app=itunes,Yale University,course,Fundamentals of Physics I - Yale University,Fundamentals of Physics I
https://itunes.apple.com/us/course/this-is-cs50-2015/id1069443090?app=itunes,Harvard University,course,This is CS50 2015. - Harvard University,This is CS50 2015.
https://itunes.apple.com/us/course/programming-methodology/id495054181?app=itunes,Stanford,course,Programming Methodology - Stanford,Programming Methodology
https://itunes.apple.com/us/course/machine-learning/id495053006?app=itunes,Stanford,course,Machine Learning - Stanford,Machine Learning
https://itunes.apple.com/us/course/general-chemistry/id529130214?app=itunes,The Ohio State University,course,General Chemistry  - The Ohio State University,General Chemistry 
https://itunes.apple.com/us/course/programming-abstractions/id495054099?app=itunes,Stanford,course,Programming Abstractions - Stanford,Programming Abstractions
https://itunes.apple.com/us/course/english-essentials-writing/id849817666?app=itunes,Harrisburg Area Community College,course,English Essentials: Writing - Harrisburg Area Community College,English Essentials: Writing
https://itunes.apple.com/us/course/photography/id549697132?app=itunes,Cedar Valley Catholic Schools,course,Photography  - Cedar Valley Catholic Schools,Photography 
https://itunes.apple.com/us/course/introduction-to-computer-science-i/id657772842?app=itunes,The Saylor Foundation,course,Introduction to Computer Science I - The Saylor Foundation,Introduction to Computer Science I
https://itunes.apple.com/us/course/spanish-ii/id700695059?app=itunes,Arkansas,course,Spanish II - Arkansas,Spanish II
https://itunes.apple.com/us/course/small-business-entrepreneurship/id537317287?app=itunes,Liberty University,course,Small Business Entrepreneurship - Liberty University,Small Business Entrepreneurship
https://itunes.apple.com/us/course/biochemistry-for-pre-meds/id556410409?app=itunes,Oregon State University,course,Biochemistry for Pre-Meds - Oregon State University,Biochemistry for Pre-Meds
https://itunes.apple.com/us/course/human-anatomy/id553400128?app=itunes,San Bernardino Valley College,course,Human Anatomy - San Bernardino Valley College,Human Anatomy
https://itunes.apple.com/us/course/early-middle-ages/id519131977?app=itunes,Yale University,course,Early Middle Ages - Yale University,Early Middle Ages
https://itunes.apple.com/us/course/introduction-to-political-philosophy/id718923554?app=itunes,Yale University,course,Introduction to Political Philosophy - Yale University,Introduction to Political Philosophy
https://itunes.apple.com/us/course/investment-philosophies/id695120611?app=itunes,New York University,course,Investment Philosophies - New York University,Investment Philosophies
https://itunes.apple.com/us/course/principles-of-management/id636518723?app=itunes,The Saylor Foundation,course,Principles of Management - The Saylor Foundation,Principles of Management
https://itunes.apple.com/us/course/basics-of-computer-programming-with-raspberry-pi/id1080397732?app=itunes,University of South Wales,course,"Basics of Computer Programming, with Raspberry Pi - University of South Wales","Basics of Computer Programming, with Raspberry Pi"
https://itunes.apple.com/us/course/student-personal-finance-101-foundations/id789723467?app=itunes,The Ohio State University,course,Student Personal Finance 101: Foundations - The Ohio State University,Student Personal Finance 101: Foundations
https://itunes.apple.com/us/course/branding-content-and-social-media/id824354707?app=itunes,The Ohio State University,course,"Branding, content, and social media - The Ohio State University","Branding, content, and social media"
https://itunes.apple.com/us/course/sport-exercise-and-health-science/id815828325?app=itunes,St Peter's College,course,"Sport, Exercise and Health Science  - St Peter's College","Sport, Exercise and Health Science "
https://itunes.apple.com/us/course/medical-terminology/id633546080?app=itunes,Liberty University,course,Medical Terminology  - Liberty University,Medical Terminology 
https://itunes.apple.com/us/course/this-is-cs50-2016/id1191487593?app=itunes,Harvard University,course,This is CS50 2016. - Harvard University,This is CS50 2016.
https://itunes.apple.com/us/course/the-new-entrepreneurs/id495056655?app=itunes,The Open University,course,The new entrepreneurs - The Open University,The new entrepreneurs
https://itunes.apple.com/us/course/machine-learning/id515364596?app=itunes,Caltech,course,Machine Learning - Caltech,Machine Learning
https://itunes.apple.com/us/course/corporate-finance-spring-2013/id595523235?app=itunes,New York University,course,Corporate Finance (Spring 2013) - New York University,Corporate Finance (Spring 2013)
https://itunes.apple.com/us/course/classical-mythology/id655630388?app=itunes,Missouri State University,course,Classical Mythology - Missouri State University,Classical Mythology
https://itunes.apple.com/us/course/piano-tutorials/id657181307?app=itunes,The Queen Katherine School,course,Piano Tutorials - The Queen Katherine School,Piano Tutorials
https://itunes.apple.com/us/course/principles-of-accounting-i/id909719023?app=itunes,Harrisburg Area Community College,course,Principles of Accounting I - Harrisburg Area Community College,Principles of Accounting I
https://itunes.apple.com/us/course/italian-1/id1038110270?app=itunes,Mineola Union Free School District,course,Italian 1 - Mineola Union Free School District,Italian 1
https://itunes.apple.com/us/course/small-business-management/id648339972?app=itunes,The Saylor Foundation,course,Small Business Management - The Saylor Foundation,Small Business Management
https://itunes.apple.com/us/course/year-4-forces-australian-curriculum/id1084105216?app=itunes,Keilor Views Primary School,course,Year 4: Forces - Australian Curriculum - Keilor Views Primary School,Year 4: Forces - Australian Curriculum
https://itunes.apple.com/us/course/critical-care-nursing/id597879543?app=itunes,La Salle University,course,Critical Care Nursing  - La Salle University,Critical Care Nursing 
https://itunes.apple.com/us/course/philosophy-and-science-of-human-nature/id523530509?app=itunes,Yale University,course,Philosophy and Science of Human Nature - Yale University,Philosophy and Science of Human Nature
https://itunes.apple.com/us/course/programming-paradigms/id495054064?app=itunes,Stanford,course,Programming Paradigms - Stanford,Programming Paradigms
https://itunes.apple.com/us/course/history-of-architecture-i/id570008367?app=itunes,The Ohio State University,course,History of Architecture I - The Ohio State University,History of Architecture I
https://itunes.apple.com/us/course/the-language-of-music/id655739638?app=itunes,Missouri State University,course,The Language of Music - Missouri State University,The Language of Music
https://itunes.apple.com/us/course/financial-theory/id870515602?app=itunes,Yale University,course,Financial Theory - Yale University,Financial Theory
https://itunes.apple.com/us/course/the-west-point-history-of-world-war-ii-vol-1/id1055398795?app=itunes,United States Military Academy West Point,course,The West Point History of World War II Vol. 1 - United States Military Academy West Point,The West Point History of World War II Vol. 1
https://itunes.apple.com/us/course/business-law-and-ethics/id525347253?app=itunes,The Saylor Foundation,course,Business Law and Ethics - The Saylor Foundation,Business Law and Ethics
https://itunes.apple.com/us/course/spanish-iii/id703067759?app=itunes,Arkansas,course,Spanish III - Arkansas,Spanish III
https://itunes.apple.com/us/course/french/id663464478?app=itunes,Horry County School District,course,French - Horry County School District,French
https://itunes.apple.com/us/course/behavioural-economics/id1007889631?app=itunes,King's College,course,Behavioural Economics - King's College,Behavioural Economics
https://itunes.apple.com/us/course/principles-of-macroeconomics/id655633647?app=itunes,Missouri State University,course,Principles of Macroeconomics - Missouri State University,Principles of Macroeconomics
https://itunes.apple.com/us/course/social-media-marketing/id1061415295?app=itunes,Cork Education and Training Board,course,Social Media Marketing - Cork Education and Training Board,Social Media Marketing
https://itunes.apple.com/us/course/death/id495056431?app=itunes,Yale University,course,Death - Yale University,Death
https://itunes.apple.com/us/course/american-revolution/id495056024?app=itunes,Yale University,course,American Revolution - Yale University,American Revolution
https://itunes.apple.com/us/course/european-civilization-1648-1945/id634937237?app=itunes,Yale University,course,"European Civilization, 1648-1945 - Yale University","European Civilization, 1648-1945"
https://itunes.apple.com/us/course/ancient-greece-myth-art-war/id508113299?app=itunes,La Trobe University,course,"Ancient Greece: Myth, Art, War - La Trobe University","Ancient Greece: Myth, Art, War"
https://itunes.apple.com/us/course/writing-creatively-fiction/id495058986?app=itunes,The Open University,course,Writing creatively: fiction - The Open University,Writing creatively: fiction
https://itunes.apple.com/us/course/hemingway-fitzgerald-faulkner/id521201699?app=itunes,Yale University,course,"Hemingway, Fitzgerald, Faulkner - Yale University","Hemingway, Fitzgerald, Faulkner"
https://itunes.apple.com/us/course/philosophy-of-mind/id662140305?app=itunes,University of New Orleans,course,Philosophy of Mind - University of New Orleans,Philosophy of Mind
https://itunes.apple.com/us/course/statistics/id542118413?app=itunes,HEC Paris,course,Statistics - HEC Paris,Statistics
https://itunes.apple.com/us/course/introduction-to-visual-studies/id587019962?app=itunes,Pennsylvania State University,course,Introduction to Visual Studies - Pennsylvania State University,Introduction to Visual Studies
https://itunes.apple.com/us/course/signals-and-systems/id495068858?app=itunes,MIT,course,Signals and Systems - MIT,Signals and Systems
https://itunes.apple.com/us/course/digital-photography/id570561531?app=itunes,Lake Tahoe School,course,Digital Photography - Lake Tahoe School,Digital Photography
https://itunes.apple.com/us/course/introduction-to-philosophy/id660999590?app=itunes,University of New Orleans,course,Introduction to Philosophy - University of New Orleans,Introduction to Philosophy
https://itunes.apple.com/us/course/introduction-to-psychology/id580571139?app=itunes,The Saylor Foundation,course,Introduction to Psychology - The Saylor Foundation,Introduction to Psychology
https://itunes.apple.com/us/course/constitutional-law/id591869612?app=itunes,Frisco Independent School District,course,Constitutional Law - Frisco Independent School District,Constitutional Law
https://itunes.apple.com/us/course/the-civil-war-and-reconstruction-era-1845-1877/id733019681?app=itunes,Yale University,course,"The Civil War and Reconstruction Era, 1845-1877 - Yale University","The Civil War and Reconstruction Era, 1845-1877"
https://itunes.apple.com/us/course/multicore-programming-primer/id495066021?app=itunes,MIT,course,Multicore Programming Primer - MIT,Multicore Programming Primer
https://itunes.apple.com/us/course/the-hebrew-bible/id819616149?app=itunes,Harvard University,course,The Hebrew Bible - Harvard University,The Hebrew Bible
https://itunes.apple.com/us/course/geometry-with-swift-playgrounds/id1151599743?app=itunes,Apple Distinguished Educators,course,Geometry with Swift Playgrounds - Apple Distinguished Educators,Geometry with Swift Playgrounds
https://itunes.apple.com/us/course/introduction-to-python/id897854234?app=itunes,Bedford Girls School,course,Introduction to Python - Bedford Girls School,Introduction to Python
https://itunes.apple.com/us/course/money-and-banking/id544455519?app=itunes,Missouri State University,course,Money and Banking - Missouri State University,Money and Banking
https://itunes.apple.com/us/course/adobe-photoshop/id609752924?app=itunes,Suffolk County Community College,course,Adobe® Photoshop - Suffolk County Community College,Adobe® Photoshop
https://itunes.apple.com/us/course/researching-and-evaluating-ipad-in-learning/id1157447590?app=itunes,University of Hull,course,Researching and Evaluating iPad in Learning - University of Hull,Researching and Evaluating iPad in Learning
https://itunes.apple.com/us/course/mindfulness-meditation-with-sound-healing/id1198270572?app=itunes,Chapman University,course,Mindfulness Meditation With Sound Healing - Chapman University,Mindfulness Meditation With Sound Healing
https://itunes.apple.com/us/course/the-hebrew-scriptures-in-judaism-and-christianity/id512201207?app=itunes,Harvard University,course,The Hebrew Scriptures in Judaism and Christianity - Harvard University,The Hebrew Scriptures in Judaism and Christianity
https://itunes.apple.com/us/course/college-algebra/id525325304?app=itunes,The Saylor Foundation,course,College Algebra - The Saylor Foundation,College Algebra
https://itunes.apple.com/us/course/introduction-to-robotics/id495053966?app=itunes,Stanford,course,Introduction to Robotics - Stanford,Introduction to Robotics
https://itunes.apple.com/us/course/calculus-one/id660718824?app=itunes,The Ohio State University,course,Calculus One - The Ohio State University,Calculus One
https://itunes.apple.com/us/course/modern-art/id524853962?app=itunes,The Saylor Foundation,course,Modern Art - The Saylor Foundation,Modern Art
https://itunes.apple.com/us/course/dna-an-introduction/id495058275?app=itunes,The Open University,course,DNA – an introduction - The Open University,DNA – an introduction
https://itunes.apple.com/us/course/business-statistics/id524855047?app=itunes,The Saylor Foundation,course,Business Statistics - The Saylor Foundation,Business Statistics
https://itunes.apple.com/us/course/public-economics/id613647256?app=itunes,Harvard University,course,Public Economics  - Harvard University,Public Economics 
https://itunes.apple.com/us/course/fall-in-love-with-real-life-math/id1097578014?app=itunes,Apple Distinguished Educators,course,Fall in Love with Real-Life Math - Apple Distinguished Educators,Fall in Love with Real-Life Math
https://itunes.apple.com/us/course/introduction-to-the-new-testament-history-and-literature/id675625271?app=itunes,Yale University,course,Introduction to the New Testament History and Literature - Yale University,Introduction to the New Testament History and Literature
